waypoint_reward,max_speed_reward,ego_collision_reward,npc_collision_reward,episode_id
3.360182022745896,-0.9135369098611918,44.52819399507519,0,3
2.2401253540914676,-1.0635847921397459,38.11029074290256,0,3
1.1200661485607106,-0.9360039679393749,0.0,0,3
0.0,-0.6893818479283144,0.0,0,3
0.0,-0.4691355492724767,0.0,0,3
0.0,-0.5157341704805081,0.0,0,3
0.0,-0.634400596122174,0.0,0,3
0.0,-0.6264757569431517,0.0,0,3
0.0,-0.6263830885851032,0.0,0,3
0.0,-0.6263805847690698,0.0,0,3
0.0,-0.44688030494686354,0.0,0,3
20.161071307385512,-0.5124282973160512,0.0,0,3
0.0,-0.7161502473555302,0.0,0,3
4.480257651212889,-0.9276208795896618,0.0,0,3
3.360175079715942,-0.8052064721061499,0.0,0,3
2.240115874185185,-0.5524428619813467,0.0,0,3
2.240115874185185,-0.6209517750973024,0.0,0,3
2.2373393965627075,-0.8343188148478673,0.0,0,3
0.0,-1.0251928464483404,0.0,0,3
0.0,-1.2180833929575703,0.0,0,3
0.0,-0.9892297694995938,0.0,0,3
0.0,-0.9637433402519018,0.0,0,3
0.0,0.0,0.0,-100,3
0.0,0.0,0.0,0,4
0.5734253608173412,0.0,0.0,0,4
0.5734205075569518,-0.03955952435792511,0.0,0,4
0.5734120997959957,-0.09641546900590804,0.0,0,4
1.1468326073529476,-0.19274375676072641,0.0,0,4
1.146837460613337,-0.30152055443418724,0.0,0,4
1.7202531149098994,-0.4051748037638351,0.0,0,4
1.7202495604093324,-0.5030137244214654,0.0,0,4
1.7202531149098994,-0.553356054389612,0.0,0,4
0.5734253608173412,-0.45178107030977405,0.0,0,4
0.0,-0.42826893926196613,0.0,0,4
0.0,-0.31744051202925677,0.0,0,4
4.587335282672179,-0.3253414652869251,0.0,0,4
0.0,-0.24013946756002513,0.0,0,4
0.0,-0.2617157013546179,0.0,0,4
5.16076064348952,-0.361252351485683,0.0,0,4
1.7202531149098994,-0.4284338356715443,0.0,0,4
1.146837460613337,-0.32441255083441395,0.0,0,4
1.7202447071489433,-0.3325979046238046,0.0,0,4
1.146837460613337,-0.2892687382889349,0.0,0,4
1.1468410151139037,-0.3121214714276931,0.0,0,4
1.7202495604093324,-0.41208493569171983,0.0,0,4
1.7202531149098994,-0.5103425760240232,0.0,0,4
1.1468326073529476,-0.23280077639665134,0.0,0,4
1.7119474091334914,-0.21777741493556532,0.0,0,4
1.1399543753330206,0.0,0.0,0,4
0.569972368584011,-0.009702787658777353,0.0,0,4
0.5699769825991698,-0.10895904562611909,0.0,0,4
1.1399579298335873,-0.1974072870595926,0.0,0,4
1.1399523246596166,-0.10967719001253956,0.0,0,4
0.569980126965056,-0.16296500450655066,0.0,0,4
1.1399523246596166,-0.27228412319922474,0.0,0,4
1.7099284528115348,-0.37755485157962426,0.0,0,4
1.7099249324888581,-0.4387261028005086,0.0,0,4
1.7099396289815862,-0.3272523257258115,0.0,0,4
1.139954682934031,-0.20629913658510438,0.0,0,4
1.1399458992162843,-0.2661073527538776,0.0,0,4
1.1399622020698457,-0.19235355839297644,0.0,0,4
1.1399536234194392,-0.21852601478727826,0.0,0,4
1.1399490777600603,-0.16536234029018293,0.0,0,4
1.1399528031500774,-0.049843219391914766,0.0,0,4
0.5699704888000574,0.0,0.0,0,4
0.5699811864796479,-0.023316241499215178,0.0,0,4
0.5699743167237448,0.0,0.0,0,4
0.5699818016816691,0.0,0.0,0,4
0.0,0.0,0.0,0,4
0.5699733255649329,-0.0740095970736112,0.0,0,4
1.139946309350965,-0.17770276523841,0.0,0,4
1.139941592802136,-0.27491340022315097,0.0,0,4
1.7099121157800834,-0.34593429578506046,0.0,0,4
0.0,-0.2535628693956393,0.0,0,4
0.0,-0.14452920958383078,0.0,0,4
2.849850393326883,-0.042162233363744785,0.0,0,4
1.1399345521567825,-0.10401536164022933,0.0,0,4
1.1399381408352394,-0.21736533606127478,0.0,0,4
1.1399379015900089,-0.32663115128918163,0.0,0,4
1.7099092106594278,-0.4236030841282375,0.0,0,4
1.139934312911552,-0.12343866585944469,0.0,0,4
0.5699705913337276,-0.13479010788422557,0.0,0,4
1.1399407725327744,-0.24736470040216424,0.0,0,4
1.7099064080724424,-0.35508499482374706,0.0,0,4
1.1399361585176155,-0.2937204377063057,0.0,0,4
1.7099049726010598,-0.3280886840176174,0.0,0,4
1.7099048358894995,-0.4228479901889025,0.0,0,4
1.7099105435971405,-0.42613647697494555,0.0,0,4
0.5699692583960151,-0.40650492173669756,0.0,0,4
0.0,-0.48446950702221603,0.0,0,4
0.0,-0.4186030045729279,0.0,0,4
0.0,-0.3682032039715832,0.0,0,4
0.0,-0.42941650345024784,0.0,0,4
0.0,-0.09073324868966383,0.0,0,4
0.0,-0.07414384690068691,0.0,0,4
0.0,-0.19284856873571457,0.0,0,4
0.0,-0.22037130120641377,0.0,0,4
0.0,-0.2635976143232627,0.0,0,4
13.703240520549262,-0.36741261011739135,0.0,0,4
1.7202287118963924,-0.4044032256721121,0.0,0,4
1.1468205767356443,-0.23783884126097274,0.0,0,4
1.1468205767356443,-0.2573441701764882,0.0,0,4
1.7202265928672085,-0.3666099571229571,0.0,0,4
1.1468206450914245,-0.4372812245982104,0.0,0,4
0.5734103225457122,-0.43495696438158915,0.0,0,4
0.0,-0.3245250406118862,0.0,0,4
0.0,-0.3516751633424954,0.0,0,4
0.0,-0.425889850154383,0.0,0,4
0.0,0.0,0.0,0,5
0.7795254745871976,-0.11967565477820695,0.0,0,5
0.7795372757055499,-0.0812706176106334,0.0,0,5
0.7795388553828096,-0.0958367923700493,0.0,0,5
1.1748090445203914,-0.16445513957907704,0.0,0,5
1.176297518648954,-0.20758749223034031,0.0,0,5
0.0,-0.13894843706227733,0.0,0,5
0.0,-0.061679747405211184,0.0,0,5
2.3526358301400863,-0.08587478409729393,0.0,0,5
1.176313176038264,-0.04311539873628293,0.0,0,5
0.3921035866870928,-0.06445979529281722,0.0,0,5
0.7842101933454175,-0.06627352881075908,0.0,0,5
0.7842052684692546,-0.10743582745945854,0.0,0,5
1.1763271143670264,-0.15700437975164996,0.0,0,5
0.39210154239887424,-0.11622162845694213,0.0,0,5
0.0,-0.13664655487659533,0.0,0,5
0.0,-0.20298697673852836,0.0,0,5
0.0,-0.13566305677872242,0.0,0,5
0.0,-0.13804807175961423,0.0,0,5
0.0,-0.09119767741590204,0.0,0,5
0.0,-0.1198627162713822,0.0,0,5
7.050782867212138,-0.19050340405778762,0.0,0,5
1.1694406971974596,-0.261546181954229,0.0,0,5
1.1694326129667774,-0.07700784657336664,0.0,0,5
0.38981356573248654,-0.04623822228842924,0.0,0,5
1.1694326129667774,-0.12374462745852668,0.0,0,5
0.7796271314649731,-0.08682471196165407,0.0,0,5
1.1694326129667774,-0.11673511772383782,0.0,0,5
0.7796271314649731,-0.17652121214518104,0.0,0,5
0.38980213630290117,0.0,0.0,0,5
0.0,0.0,0.0,0,5
0.0,-0.04079005419927351,0.0,0,5
2.338873310164237,-0.07960642950876783,0.0,0,5
0.7796190472342908,-0.11616681040847483,0.0,0,5
0.7796328461797658,-0.17008905795925583,0.0,0,5
0.38981356573248654,-0.1328351819428541,0.0,0,5
0.0,-0.1556838628143177,0.0,0,5
0.0,-0.09243491246092532,0.0,0,5
0.0,-0.12309464087494293,0.0,0,5
4.287921625166402,-0.1929639407155166,0.0,0,5
1.1694440423963626,-0.009862030347824615,0.0,0,5
0.38980785101769383,-0.010505202968130494,0.0,0,5
0.7796214167501804,-0.06325943473842763,0.0,0,5
0.7796245296436041,-0.05591342910932972,0.0,0,5
0.7795953520753942,-0.1061626474153811,0.0,0,5
0.7795611567088299,-0.08700859048828516,0.0,0,5
0.7795282157918542,-0.004004318468108335,0.0,0,5
0.3897582770283947,0.0,0.0,0,5
0.38975386322428657,0.0,0.0,0,5
0.7794901641543321,-0.046554908541268154,0.0,0,5
0.7794922549036466,-0.07626973464945885,0.0,0,5
1.1692362451450595,-0.10961696284517489,0.0,0,5
0.7794966222466588,-0.16601037220641976,0.0,0,5
1.1692510894651917,-0.23376900101409223,0.0,0,5
1.169242076012592,-0.29896196626329175,0.0,0,5
1.1692510894651917,-0.10966187139564705,0.0,0,5
0.7794966222466588,0.0,0.0,-50,5
0.0,0.0,0.0,0,6
2.375154376567004,-0.8604271587734613,0.0,0,6
0.0,-0.9878269119187782,0.0,0,6
0.0,-1.1940038094233663,0.0,0,6
9.500662002962361,-1.0255841909190868,0.0,0,6
2.3751789409881727,-0.7949218571232155,0.0,0,6
2.3751602720280847,-0.8787532574438185,0.0,0,6
2.375163360126746,-0.7110064031656428,0.0,0,6
2.3751526921495523,-0.4742766440007762,0.0,0,6
1.18757690754726,-0.5572759059939407,0.0,0,6
1.187604981171453,-0.7140662080990003,0.0,0,6
2.3751442700622944,-0.9069824854551881,0.0,0,6
3.5627541641179814,-1.1325337984038009,0.0,0,6
3.562745742030723,-1.254343481681627,0.0,0,6
1.1875712928224214,-1.3694632699071376,0.0,0,6
0.0,-1.2381757212941435,0.0,0,6
9.500658213023096,-1.1863571375506325,0.0,0,6
0.0,-0.9927800633298712,0.0,0,6
0.0,-1.0629403544707654,0.0,0,6
9.50067337278016,-1.263776619134864,0.0,0,6
4.750317596325629,-1.2643898018779967,0.0,0,6
2.375197890684503,-1.1679039869682801,0.0,0,6
3.562691559936031,-0.9169128795929692,0.0,0,6
2.3751656060166813,-0.7034824915887434,0.0,0,6
2.375173887735818,-0.8338926758367008,0.0,0,6
3.5418645101718846,-1.0523259407617616,0.0,0,6
2.35495442138327,-1.1705818683400298,0.0,0,6
1.1775129343784205,-1.1711340989582126,0.0,0,6
5.887457079727382,-1.3673072661367605,0.0,0,6
3.5324673557616904,-1.5595173095040844,0.0,0,6
4.709980290140111,-1.6324731649566904,0.0,0,6
1.1775125132740576,-1.3551490032769833,0.0,0,6
0.0,-1.1604788375916586,0.0,0,6
10.597437369867492,-1.3128880022245826,0.0,0,6
3.5324673557616904,-1.4060313175122447,0.0,0,6
1.1775125132740576,-0.3604348400466738,0.0,-50,6
0.0,0.0,0.0,0,7
1.4198034331977627,-0.00712197215177067,0.0,0,7
0.0,0.0,0.0,0,7
0.0,-0.2835604551677442,0.0,0,7
1.4197584596731145,-0.5863177887482218,0.0,0,7
2.839521785884344,-0.8730222559124287,0.0,0,7
2.8395457829516,-0.7962148885809693,0.0,0,7
2.8395236318125945,-0.9234681130297555,0.0,0,7
2.8395288339740277,-1.1906790109386143,0.0,0,7
2.839537224556984,-1.3708497432245852,0.0,0,7
1.4197633262112295,-1.59924020952381,0.0,0,7
0.0,-1.276387747745267,0.0,0,7
0.0,-1.29658245658392,0.0,0,7
14.197683773421694,-1.52821315679351,0.0,0,7
4.259330756866858,-1.5375247306227482,0.0,0,7
4.2592987048399635,-1.5136070672720972,0.0,0,7
1.4197482231619072,-1.4901160534999163,0.0,0,7
0.0,-1.2741081455760361,0.0,0,7
9.93837734924541,-1.3386017042858243,0.0,0,7
4.2592973623466905,-1.485129926525611,0.0,0,7
1.419778932695529,-1.248152242474353,0.0,0,7
0.0,-1.3217234738753212,0.0,0,7
9.938358386527927,-1.1160596765186177,0.0,0,7
0.0,-0.8409663345902497,0.0,0,7
0.0,-0.8975315439652886,0.0,0,7
0.0,-0.9661540119067121,0.0,0,7
0.0,-1.085351401148349,0.0,0,7
14.19768847214815,-1.3402401119774752,0.0,0,7
2.839509367821568,-1.1836125429261215,0.0,0,7
4.259328910938607,-1.2109504793932175,0.0,0,7
2.8386766863689394,-1.3853758977244537,0.0,0,7
4.223104247139408,-1.2430622480607394,0.0,0,7
2.8154170674486885,-0.4147035510119262,0.0,0,7
1.4076871796907193,-0.43988785348491544,0.0,0,7
1.4077293843229917,-0.6796189798269137,0.0,0,7
2.8154170674486885,-0.9170364500394435,0.0,0,7
2.8154170674486885,-0.7085479050723488,0.0,0,7
1.4076871796907193,-0.8118852040671625,0.0,0,7
2.8154170674486885,-0.9737954846536261,0.0,0,7
2.8154165640137108,-1.0773848487470905,0.0,0,7
4.223104247139408,-1.3328213595961513,0.0,0,7
2.8154170674486885,-1.1188914030978905,0.0,0,7
2.8154165640137108,-0.7765354308768176,0.0,0,7
2.8154170674486885,-0.5439028739722062,0.0,0,7
0.0,-0.6969722610957313,12.697898709582372,0,7
0.0,-0.9141160877850433,20.571334778539526,0,7
0.0,-0.8003333614451601,28.611893541643653,0,7
9.853937878601807,-0.9235062437833196,28.453195984235297,0,7
2.8154170674486885,-1.1865773281823928,0.0,0,7
2.8154165640137108,-0.9830678115288162,0.0,0,7
1.4076876831256966,-1.0462384695449973,0.0,0,7
0.0,-1.232685182197352,0.0,0,7
5.6308336314624,-0.5611351764241224,0.0,0,7
0.0,0.0,0.0,0,8
1.273321132454357,-0.6851917717593787,0.0,0,8
1.273296901978611,-0.8413064074349239,0.0,0,8
3.819902745923781,-1.0981535119358143,0.0,0,8
2.5465945564564683,-0.9653185819173711,0.0,0,8
3.8199013914251365,-0.7108534189751451,0.0,0,8
2.546606746944266,-0.8177384715678321,0.0,0,8
1.2732938919816237,-0.32098869980220956,0.0,0,8
1.2732988584766525,-0.35476581296052456,0.0,0,8
1.2733083399671619,-0.477582000409124,0.0,0,8
1.273316918458575,-0.5988569807321169,0.0,0,8
2.5465919979590295,-0.8029843209052544,0.0,0,8
2.5466076499433625,-0.6173932440293177,0.0,0,8
2.546584623466411,-0.6610859624671462,0.0,0,8
1.2733164669590271,-0.9119603496476525,0.0,0,8
0.0,-0.8865055899794653,0.0,0,8
0.0,-0.956776496207083,0.0,0,8
8.913093062835513,-1.1371960122248503,0.0,0,8
3.819908314418207,-1.3066166065853726,0.0,0,8
3.819921106905402,-1.3001329417166567,0.0,0,8
2.546592298958728,-1.1009585600154188,0.0,0,8
2.546596964454058,-0.3566565546787902,0.0,0,8
1.2733161659593284,-0.38118478488315793,0.0,0,8
1.2732883234871977,-0.6050052992967664,0.0,0,8
2.546609907441103,-0.8316556850161251,0.0,0,8
2.5466055429454713,-0.8155393813911027,0.0,0,8
2.5466186364323655,-0.8284506122361538,0.0,0,8
1.2732928384826783,-1.0707326696541113,0.0,0,8
0.0,-1.1261034060046298,0.0,0,8
0.0,-1.3716730449818026,0.0,0,8
12.733020340234738,-1.5787179067105652,0.0,0,8
3.8198941674323676,-1.6413589327620406,0.0,0,8
1.2732938919816237,-1.4019735013313492,0.0,0,8
0.0,-1.4298037521118576,0.0,0,8
10.186419613284446,-1.5120194645827605,0.0,0,8
0.0,-1.336838703959977,0.0,0,8
0.0,-1.289225492065847,0.0,0,8
12.733021544233534,-1.2975228914008656,0.0,0,8
3.8199257724007323,-1.4795984029359377,0.0,0,8
5.093173310428755,-1.5601241296945259,0.0,0,8
1.2732941929813224,-1.3440803671169494,0.0,0,8
0.0,-1.073254018102476,0.0,0,8
8.901512626177086,-1.1357133960761714,0.0,0,8
3.7874397779179674,-1.2748374351936111,0.0,0,8
1.2625054607804298,-1.321827595828702,0.0,0,8
0.0,-1.1251839967738317,0.0,0,8
8.837384565116817,-1.1838707208400938,0.0,0,8
3.7874397779179674,-1.3189146266248406,0.0,0,8
1.2625050092808818,-1.3183084796167863,0.0,0,8
0.0,-1.487837242493511,0.0,0,8
8.837384565116817,-1.2285789629849049,2.8419264604143955,0,8
0.0,0.0,0.0,0,9
3.384459260838996,-1.3912989316933186,0.0,0,9
5.076689698176702,-1.2225723860055266,0.0,0,9
3.3844596642981,-1.2310050051502905,0.0,0,9
3.3844596642981,-1.4595286895397581,0.0,0,9
3.3844596642981,-1.42400984003313,0.0,0,9
5.076689294717598,-1.0745754488442119,0.0,0,9
3.3844565374900424,-1.092141255671206,0.0,0,9
1.6922361866299418,-1.202012132612449,0.0,0,9
1.692229630419498,-1.1504933522299545,0.0,0,9
6.7689193285962,-1.2221316091303471,0.0,0,9
3.3844596642981,-1.5291628355379077,0.0,0,9
5.076689698176702,-1.7375660403160513,0.0,0,9
1.692229630419498,-1.773073979470358,0.0,0,9
0.0,-1.5370328376922455,0.0,0,9
11.845609026772904,-1.1247635730260843,0.0,0,9
1.6922300338786023,-1.2317065730843695,0.0,0,9
6.76892548134754,-1.5505408891230823,0.0,0,9
3.384459260838996,-1.2837761636579135,0.0,0,9
1.6922300338786023,-1.2608372019153413,0.0,0,9
6.7689193285962,-1.5776942196327688,0.0,0,9
3.384452906358104,-1.4582010573814437,0.0,0,9
5.067214763707993,-1.103143629019233,0.0,0,9
1.6760579808738638,-1.169274549574018,0.0,0,9
3.352071278651933,-1.414050697375146,0.0,0,9
3.3520820711829717,-1.6002718889976684,0.0,0,9
0.0,-1.4446076770429737,0.0,0,9
0.0,-1.368113023114541,0.0,0,9
0.0,-1.213990116028125,0.0,0,9
0.0,-1.0629458396216411,0.0,0,9
0.0,-1.2093370585170693,0.0,0,9
25.140614827818855,-1.0531369679048643,0.0,0,9
3.3520807599408826,-1.1860732190387384,0.0,0,9
3.3520817685886435,-1.499300484522525,0.0,0,9
5.028120585155056,-1.8033262093201057,0.0,0,9
5.028121896397145,-1.5294723936848627,0.0,0,9
1.6760333698685053,-1.195627582251208,0.0,0,9
0.0,-1.20317744684909,0.0,0,9
0.0,-1.5361981656262338,1.1889554749596243,0,9
0.0,-1.7643448611145196,17.098504846969142,0,9
0.0,0.0,0.0,0,10
1.2778057322765364,0.0,0.0,0,10
0.0,0.0,0.0,0,10
0.0,-0.2655530052282141,0.0,0,10
2.5556407689682774,-0.5334109163139353,0.0,0,10
1.2778098107260751,-0.787083213793779,0.0,0,10
2.555615694056298,-0.19230553130819278,0.0,0,10
1.2778188739472724,-0.15684204356925815,0.0,0,10
1.2778155507661668,-0.4284663115252738,0.0,0,10
1.277815097605107,-0.6872636084820888,0.0,0,10
2.555621283042703,-0.6189324645485541,0.0,0,10
1.2778104149408216,0.0,0.0,0,10
0.0,0.0,0.0,0,10
1.2778256713631706,0.0,0.0,0,10
0.0,-0.10903882284719489,0.0,0,10
1.277812680746121,-0.38275433596190456,0.0,0,10
1.2778108681018816,-0.6692248575093832,0.0,0,10
3.8334327553593313,-0.8061387584714405,0.0,0,10
2.55563125258602,-0.8786589000729679,0.0,0,10
2.5556323099618266,-0.7479724814486001,0.0,0,10
2.555618866183717,-0.8011978930036434,0.0,0,10
1.2778137381219274,-0.2997224560533841,0.0,0,10
1.2778191760546458,-0.24903410930501954,0.0,0,10
2.555619772505837,-0.4749067410176611,0.0,0,10
1.277811472316628,-0.3704329584192505,0.0,0,10
1.2756825216573753,-0.511663511340358,0.0,0,10
0.0,0.0,0.0,0,11
0.8406909906128606,-0.3048076848756305,0.0,0,11
0.8406907901764972,0.0,0.0,0,11
0.0,0.0,0.0,0,11
0.8406909906128606,-0.10431886102900888,0.0,0,11
0.8406907901764972,-0.32133602823492485,0.0,0,11
0.8406909906128606,-0.12789921735084708,0.0,0,11
0.8406907901764972,-0.13518759292338448,0.0,0,11
0.8406909906128606,-0.22568809233732628,0.0,0,11
1.6813817807893578,-0.4000943296244699,0.0,0,11
0.0,-0.49393004787009803,0.0,0,11
3.3627635615787157,-0.6634468027695484,0.0,0,11
1.6813815803529943,-0.26438848016893024,0.0,0,11
0.8406940472674023,-0.144976911717162,0.0,0,11
0.8406909906128606,-0.2644279055865392,0.0,0,11
0.8406909906128606,-0.43589174885186827,0.0,0,11
2.522072570965855,-0.5987795713127761,0.0,0,11
1.6813815803529943,-0.7538387167222371,0.0,0,11
2.5220760284931236,-0.8083792831941946,0.0,0,11
2.52206635743859,-0.6555608621498102,0.0,0,11
1.6686404921503242,-0.4777091380945582,0.0,0,11
1.6652914009544015,-0.5201534385461807,0.0,0,11
1.6652967626271225,-0.12358457143934808,0.0,0,11
0.0,-0.12491282988011176,0.0,0,11
0.8326514379681029,-0.3068486329769673,0.0,0,11
1.6652930545543996,-0.4774651893633208,0.0,0,11
1.6652977146998484,-0.610581520647431,0.0,0,11
1.6652951591362153,-0.49551138487610663,0.0,0,11
2.49794729863159,-0.3394714563033562,0.0,0,11
0.0,0.0,0.0,0,11
0.832651387859012,0.0,0.0,0,11
0.0,0.0,0.0,0,11
0.8326465773862907,-0.08929540283200015,0.0,0,11
0.8326403137499346,-0.26878112865692577,0.0,0,11
0.8326522397135565,-0.42420513077845384,0.0,0,11
1.6653004205907542,-0.49558409417998395,0.0,0,11
1.6652957103362145,-0.33588171944338047,0.0,0,11
0.8326467778226541,-0.20265076361966514,0.0,0,11
0.0,-0.07534114806850556,0.0,0,11
0.0,-0.13164824398086578,0.0,0,11
0.0,-0.3116812352001777,0.0,0,11
4.163240804167807,-0.24529203669399618,0.0,0,11
0.8326476296771984,-0.11219137605572915,0.0,0,11
0.8326445730226567,-0.21784898092708285,0.0,0,11
0.8326509869862853,-0.37297461994430015,0.0,0,11
1.6652993682998465,-0.5275989915975609,0.0,0,11
1.6652914510634924,-0.6891945563293376,0.0,0,11
2.49794729863159,-0.8399260021375385,0.0,0,11
2.4979392310679636,-0.9287440040548038,0.0,0,11
0.8326560480044609,-0.7903499208855579,0.0,0,11
0.0,-0.6483088385776532,0.0,0,11
5.828533608176753,-0.15346395822721204,0.0,0,11
0.832650736440831,-0.1693471186215505,0.0,0,11
1.6652912005180383,-0.3161969076933558,0.0,0,11
0.8326507865499219,-0.48511375348761393,0.0,0,11
2.497943039358868,-0.6457039020937205,0.0,0,11
1.6653035774634777,-0.5584993237698561,0.0,0,11
1.66529721360894,-0.6145404628700193,0.0,0,11
2.4979280567407045,-0.7354338711825605,0.0,0,11
0.832662612295362,-0.8799024082232386,0.0,0,11
0.0,-0.7744504375097385,0.0,0,11
0.0,-0.5533852921091883,0.0,0,11
0.0,-0.5816529426942797,0.0,0,11
9.159123976558273,-0.4903935128792821,0.0,0,11
1.665309690772561,-0.5522973699271608,0.0,0,11
1.6652843856816828,-0.7073234303560838,0.0,0,11
3.33059618103606,-0.8102431473961305,0.0,0,11
2.497938679867964,-0.6609099611908467,0.0,0,11
1.6653065338998376,-0.7044042915968967,0.0,0,11
1.665296211427123,-0.30044556184569404,0.0,0,11
1.6652973639362125,-0.3013873133315022,0.0,0,11
0.8326430196408404,-0.47137450030480915,0.0,0,11
0.832650435786286,-0.6007135762242932,0.0,0,11
0.0,-0.5111586239745051,0.0,0,11
0.0,-0.57280080352644,0.0,0,11
0.0,-0.17309310104996653,0.0,0,11
0.0,-0.18751465467916434,0.0,0,11
0.0,-0.3648667082659837,0.0,0,11
0.0,-0.32466550991487325,0.0,0,11
0.0,0.0,0.0,0,11
0.0,0.0,0.0,0,11
0.0,-0.17129463859711744,0.0,0,11
0.0,-0.34047294988834564,0.0,0,11
0.0,-0.509892911706953,1.3717132626579955,0,11
15.158196709836494,-0.4277846701110842,20.175791646773252,0,11
1.6957953601172644,-0.4977987879970076,36.568037354683845,0,11
1.695782933062734,-0.619945247286203,21.749052519442,0,11
1.695784937426368,-0.5077299141372813,0.0,0,11
1.695789246808181,-0.44247302683359585,0.0,0,11
1.6957868415718202,-0.47119015264468195,0.0,0,11
1.6957913513899965,-0.3197516591165377,0.0,0,11
0.8479045450040784,-0.3581111048262285,0.0,0,11
1.6957812293536452,-0.5054846330850289,0.0,0,11
0.0,-0.6684040206328538,0.0,0,11
0.0,-0.2846780497037721,0.0,0,11
0.0,-0.23217621844665812,0.0,0,11
0.0,-0.37547937521043895,0.0,0,11
0.0,-0.3371141173381989,0.0,0,11
0.0,0.0,0.0,0,11
0.0,0.0,0.0,0,11
0.0,0.0,0.0,0,11
0.0,0.0,0.0,0,11
0.0,0.0,0.0,0,11
0.0,0.0,0.0,0,11
0.0,0.0,0.0,0,11
0.0,0.0,0.0,0,11
0.0,0.0,0.0,0,11
0.0,0.0,0.0,0,11
0.0,0.0,0.0,0,11
0.0,0.0,0.0,0,11
0.0,0.0,0.0,-50,11
0.0,0.0,0.0,0,12
